State,ZIP,Access Code,Latitude,Longitude
KS,66251,public,38.913877,-94.65681
CA,94089,private,37.418242,-122.025107
IL,60525,public,41.781666,-87.867545
OK,74133,public,36.022414,-95.887313
IL,61761,public,40.511327,-88.992281
IL,61761,public,40.509949,-88.987348
IL,61761,public,40.509305,-88.988675
IL,61761,public,40.509949,-89.000307
IL,61701,public,40.477258,-88.996413
IL,61701,public,40.479431,-88.992463
IL,61704,public,40.487971,-88.945226
IL,61701,public,40.489833,-88.989421
IL,61704,public,40.484088,-88.914584
IL,61761,public,40.510935,-88.960112
IL,61761,public,40.513574,-88.949758
IL,61761,public,40.496332,-88.99096
IL,61761,private,40.496332,-88.99096
IL,61701,public,40.466548,-88.960584
IL,61705,public,40.447926,-89.024632
IL,61761,public,40.508519,-88.985983
IL,61701,public,40.473049,-89.016574
AR,72703,private,36.112224,-94.145867
PA,15231,public,40.495769,-80.241314
OH,45229,public,39.138291,-84.505295
CT,6357,private,41.354043,-72.211435
NV,89158,public,36.108791,-115.17354
AR,72211,public,34.768739,-92.396333
NC,27407,public,36.060492,-79.877721
NC,27703,public,35.877097,-78.842616
CA,93452,public,35.61477,-121.145461
NH,3101,private,42.991322,-71.468022
NC,27312,public,35.729727,-79.176032
CO,80525,private,40.54451,-105.078635
CA,91361,public,34.148044,-118.818336
OH,45066,public,39.490006,-84.219994
CO,80524,public,40.594292,-105.075657
WA,98040,public,47.571243,-122.223155
IN,47715,public,37.97808,-87.493376
IL,60093,public,42.111071,-87.775361
VA,23294,public,37.633517,-77.541232
NH,3885,public,43.011028,-70.918494
MD,21029,public,39.211384,-76.933986
VA,23113,public,37.504864,-77.622777
MD,21204,public,39.410302,-76.616611
VT,5401,public,44.478917,-73.217428
MD,21228,public,39.289984,-76.770368
RI,2886,public,41.699272,-71.497763
NC,28303,public,35.080009,-78.94689
CT,6389,public,41.55775,-72.113144
VT,5401,public,44.463243,-73.215921
MD,21043,public,39.274919,-76.806148
TN,37922,public,35.901513,-84.139189
IL,61822,public,40.136567,-88.2538
IL,61822,private,40.136567,-88.2538
WA,98409,private,47.228866,-122.469105
WA,98402,private,47.253668,-122.446141
IL,60426,public,41.605277,-87.659708
PA,15213,public,40.454592,-79.947636
TX,78251,public,29.472154,-98.706671
IL,60173,public,42.051005,-88.062139
WI,53097,public,43.22214,-88.004477
NJ,7042,private,40.814101,-74.2078
VT,5403,public,44.438834,-73.210906
NC,28012,public,35.2566,-81.042796
NC,28098,public,35.267294,-81.098034
CT,6851,public,41.126373,-73.390319
CT,6111,public,41.65514,-72.729203
CT,6471,public,41.306955,-72.766102
CT,6510,public,41.306583,-72.944576
NY,14450,public,43.129935,-77.386788
IA,52240,private,41.650745,-91.533981
CA,95973,private,39.796693,-121.901589
CA,95018,public,37.039479,-122.068751
FL,33409,public,26.707125,-80.097972
VT,5735,public,43.607584,-73.1796
CA,91911,public,32.595542,-117.02529
CA,91911,private,32.595542,-117.02529
CA,93727,public,36.764142,-119.718394
CA,93710,public,36.810694,-119.741239
AL,35816,public,34.735495,-86.623956
NJ,8054,public,39.923359,-74.950851
CA,94612,private,37.810716,-122.263905
MN,55420,public,44.859897,-93.296117
WA,98105,public,47.661983,-122.280547
CA,91764,public,34.06729,-117.60417
HI,96821,public,21.27852,-157.75468
WA,98337,public,47.563581,-122.625317
CT,6443,public,41.280284,-72.595184
IL,60187,public,41.867008,-88.141331
CT,6776,public,41.578557,-73.41116
SC,29501,public,34.188353,-79.815799
PA,16803,public,40.804619,-77.88159
WA,99352,public,46.260176,-119.280814
VT,5602,public,44.294322,-72.682833
SC,29403,public,32.809674,-79.947678
CO,80501,public,40.145145,-105.100625
CO,80501,public,40.14625,-105.115572
CO,80501,public,40.170932,-105.103499
TX,78210,private,29.381905,-98.482361
WA,98397,private,46.761214,-122.040397
WA,98304,private,46.755816,-122.120894
WY,83001,public,43.479713,-110.761831
MN,55369,public,45.094998,-93.437579
CA,95776,public,38.679225,-121.753508
WI,53048,private,43.589996,-88.433524
CO,81623,public,39.401649,-107.214095
CO,84024,public,39.513986,-106.050975
CO,81650,public,39.525883,-107.745102
CO,80461,public,39.23623432,-106.3024709
VA,23608,public,37.145499,-76.526594
GA,30303,public,33.751991,-84.387318
CA,94123,private,37.804677,-122.428903
CA,94123,private,37.805045,-122.428183
CA,94941,private,37.893488,-122.572748
CA,94941,public,37.892576,-122.571976
HI,96813,public,21.299864,-157.853834
NV,89109,public,36.123413,-115.173816
MN,55455,public,44.974036,-93.230989
MN,55108,public,44.983428,-93.182787
MD,20814,public,38.983366,-77.091318
IN,46637,public,41.735042,-86.251123
OH,44720,public,40.875036,-81.423896
CT,6801,public,41.376238,-73.417803
NV,89431,public,39.540389,-119.749374
CO,80204,private,39.737584,-104.99128
CO,80202,private,39.740822,-104.990052
LA,70118,private,29.942525,-90.116851
MA,1852,public,42.641816,-71.310149
IN,46320,public,41.696733,-87.511353
TX,78753,public,30.417411,-97.664204
VA,22102,public,38.927627,-77.23808
WY,83001,public,43.480424,-110.759186
NH,3053,public,42.853636,-71.358469
MI,48220,public,42.46107149,-83.13738847
FL,32827,public,28.367555,-81.278734
TN,37204,public,36.104589,-86.761033
IA,52175,public,42.962482,-91.808059
ME,4101,public,43.656318,-70.25417
CO,80525,public,40.54235,-105.071239
NC,28787,public,35.759451,-82.54994
MA,1915,public,42.559675,-70.887056
OH,44691,public,40.797315,-81.940887
VT,5301,public,42.851318,-72.559928
FL,32837,public,28.405221,-81.427767
CO,81623,public,39.455231,-108.050053
WA,98230,public,48.989751,-122.773271
NY,14605,public,43.16603,-77.591324
NC,28806,private,35.562735,-82.63133
NC,27704,public,36.030987,-78.898207
NV,89117,public,36.144529,-115.244463
TN,37129,public,35.910873,-86.384511
RI,2904,public,41.852842,-71.412466
NJ,8081,public,39.729959,-75.03008
SC,29910,public,32.248289,-80.835678
VA,23462,public,36.847679,-76.162442
NJ,7003,public,40.789242,-74.194571
CO,81401,public,38.479653,-107.874886
MN,55102,public,44.930648,-93.076678
OH,44130,public,41.376882,-81.795296
MI,48105,public,42.287965,-83.734814
NJ,8234,public,39.435912,-74.613812
WI,53706,public,43.074137,-89.408635
WI,53715,public,43.068234,-89.399989
OH,43311,public,40.360389,-83.76175
CA,95684,public,38.633369,-120.62423
CT,6810,public,41.398492,-73.443485
CT,6810,public,41.394446,-73.492801
CT,6810,public,41.39936,-73.442053
CT,6824,public,41.187855,-73.250024
CT,6103,public,41.763287,-72.670165
CT,6103,public,41.764376,-72.668833
CT,6248,public,41.658572,-72.366742
CT,6854,public,41.102848,-73.452539
CT,6877,public,41.281421,-73.498417
ME,4043,public,43.383413,-70.539497
ME,4043,public,43.384922,-70.541103
VA,22102,public,38.91956,-77.221022
WI,53532,public,43.249887,-89.373981
NY,14424,public,42.753957,-77.336811
AZ,85255,public,33.651217,-111.88588
WA,98801,public,47.425375,-120.307608
GA,30303,public,33.75886,-84.384194
MI,49684,public,44.727495,-85.646819
MN,55450,public,44.86432,-93.223387
UT,84062,public,40.352197,-111.769819
ID,83704,public,43.618016,-116.294617
WI,53706,public,43.071495,-89.41204
WV,25401,public,39.457409,-77.962882
WV,26501,public,39.630685,-79.954116
CA,90278,public,33.872549,-118.360193
NJ,7847,public,40.878504,-74.635685
MN,55104,public,44.948862,-93.14541
ME,4268,public,44.213914,-70.54224
MO,64112,public,39.043543,-94.59658
ME,4106,public,43.62305,-70.270768
CA,94025,private,37.465509,-122.160776
CA,94025,private,37.41649,-122.21
FL,32570,private,30.72405,-87.019956
WA,98004,public,47.619772,-122.197194
VA,22305,public,38.83374,-77.060806
LA,70817,public,30.386681,-91.043953
WI,53706,public,43.076112,-89.414142
WI,53705,public,43.076656,-89.430034
IN,47522,private,38.83346,-86.791675
ME,4693,private,44.337133,-68.060289
WA,98226,public,48.783478,-122.484131
GA,30329,public,33.793285,-84.320996
GA,30341,public,33.892288,-84.301018
GA,30339,private,33.8836,-84.464232
DE,19805,public,39.754232,-75.570481
WA,98004,public,47.61984,-122.19603
AL,35210,public,33.520348,-86.663603
ME,4988,public,44.590314,-69.289139
ME,4901,public,44.529524,-69.663271
FL,33825,private,27.610781,-81.515615
MA,1460,public,42.542895,-71.515342
TN,37040,public,36.532847,-87.349204
WA,98109,public,47.62313,-122.331442
MI,48917,public,42.742187,-84.627385
TN,37203,public,36.137258,-86.788609
IL,60005,public,42.047317,-87.973312
AL,36606,public,30.655365,-88.115733
OR,97702,public,44.039941,-121.305312
UT,84103,public,40.778169,-111.886953
MD,21409,public,39.022044,-76.47703
SC,29016,private,34.215009,-80.98145
SC,29016,public,34.212375,-80.981719
NC,28027,public,35.395326,-80.610927
CT,6340,public,41.365973,-72.026147
CO,80517,public,40.377588,-105.520449
ME,4046,public,43.420556,-70.515542
OH,43615,public,41.675576,-83.675675
CA,94710,public,37.873525,-122.304802
AL,35487,public,33.212556,-87.552384
FL,33435,public,26.528676,-80.062396
KS,66211,public,38.923103,-94.655835
WI,54603,public,43.875632,-91.264049
CT,6108,public,41.76604,-72.64469
IL,60089,public,42.141096,-87.982695
DE,19702,public,39.660766,-75.69348611
NH,3833,public,43.006563,-71.077055
WA,98816,public,47.840838,-120.018402
FL,33020,private,25.996214,-80.164622
CA,93446,public,35.641205,-120.687141
CA,94956,public,38.040933,-122.800044
CA,94002,public,37.5335013,-122.2723743
OR,97224,public,45.407373,-122.746448
OR,97223,public,45.445072,-122.77554
OR,97812,public,45.7176,-120.20343
OR,97302,public,44.910615,-123.046231
ME,4106,public,43.636857,-70.252164
WI,53706,public,43.072437,-89.4018
NJ,8619,public,40.260882,-74.677805
VT,5068,public,43.822518,-72.520716
CO,80918,public,38.897629,-104.80704
TN,37040,public,36.531568,-87.353782
TN,37203,public,36.15557,-86.813431
CA,91301,public,34.13805,-118.714873
CA,91803,public,34.084323,-118.149744
CA,91803,public,34.085829,-118.149245
CA,91384,private,34.465239,-118.586761
CA,90242,public,33.93015942,-118.1594074
CA,93536,public,34.699161,-118.236662
CA,93535,public,34.706156,-118.1248
CA,90012,public,34.055505,-118.248852
CA,90012,private,34.056889,-118.247789
CA,90012,public,34.055034,-118.245143
CA,90012,public,34.057657,-118.24789
CA,90012,public,34.059816,-118.24936
CA,90012,private,34.059715,-118.231965
CA,90012,private,34.05870229,-118.2303811
CA,90063,private,34.052588,-118.175097
CA,90033,private,34.062497,-118.211604
CA,90063,public,34.050994,-118.174908
CA,90063,public,34.048249,-118.170353
CA,90059,public,33.928019,-118.225363
CA,91754,public,34.060685,-118.168137
CA,90650,public,33.914865,-118.066813
CA,91773,public,34.105077,-117.802207
CA,91355,public,34.416092,-118.551259
CA,91780,public,34.103035,-118.07594
CA,91789,public,34.029518,-117.83428
CA,90069,private,34.084738,-118.383963
CA,91101,public,34.145121,-118.138228
CA,91101,public,34.144703,-118.146957
NC,27513,private,35.823401,-78.76124
NC,27607,private,35.822242,-78.757042
NC,27513,private,35.824815,-78.757352
WA,98632,public,46.141922,-122.940192
CA,95616,public,38.542219,-121.771883
WA,98004,public,47.638269,-122.191294
NY,14559,public,43.191311,-77.801933
CA,91107,public,34.14883,-118.079622
CA,90012,public,34.056077,-118.232293
CA,90806,public,33.806509,-118.189823
CA,91604,public,34.139746,-118.361851
CA,90245,public,33.916294,-118.385869
CT,6053,public,41.69388755,-72.76632788
CT,6880,public,41.122442,-73.315136
CT,6475,public,41.28803792,-72.41582934
UT,84114,private,40.774299,-111.947378
CO,81611,public,39.191258,-106.818009
CA,95536,public,40.575434,-124.264839
SC,29202,public,34.095307,-80.971258
CO,80521,public,40.577977,-105.093136
WA,98040,public,47.571306,-122.218887
IL,60123,public,42.071215,-88.331027
MA,2767,public,41.898105,-71.030595
NC,27701,public,35.994829,-78.905062
LA,70062,public,30.006482,-90.231306
OK,73013,public,35.613856,-97.494486
CO,80501,public,40.155594,-105.124506
GA,30337,public,33.647979,-84.454573
NH,3302,public,43.190372,-71.508498
NH,3581,public,44.258041,-71.252932
KS,67456,public,38.573884,-97.675415
KS,67456,private,38.573771,-97.676351
MD,21206,public,39.35846,-76.536562
KS,66030,public,38.838631,-94.894953
VA,22209,public,38.893742,-77.078237
NC,27701,public,35.992578,-78.902123
NC,27701,public,35.991785,-78.906252
NC,27514,public,35.906068,-79.045679
CO,80601,public,39.924079,-104.811713
WA,98105,public,47.658961,-122.3185
MA,2642,public,41.845605,-69.983464
NC,27514,public,35.90333,-79.052449
WA,98105,public,47.658409,-122.318392
VA,23063,public,37.693394,-77.8859049
VA,23219,private,37.533004,-77.429787
VA,23510,public,36.852443,-76.285958
CO,80129,public,39.560813,-105.004869
NC,28608,public,36.211913,-81.680812
CA,95468,public,38.9143349,-123.7097718
CO,80925,public,38.953666,-104.794699
CO,80909,public,38.836576,-104.758621
VA,23451,public,36.804863,-75.997863
AR,71730,public,33.208096,-92.689847
CO,80234,public,39.884399,-105.0158
CO,80234,private,39.884399,-105.0158
CO,80634,private,40.39443,-104.736034
CO,80129,private,39.560813,-105.004869
HI,96740,public,19.60915,-155.96443
KS,66202,public,39.015091,-94.68219
KS,66202,private,39.015091,-94.68219
CA,94303,public,37.422105,-122.113507
TN,38401,public,35.649166,-87.011382
WA,98802,public,47.400783,-120.279071
WA,98802,private,47.400783,-120.279071
NH,3801,public,43.088051,-70.804101
CA,90272,public,34.054983,-118.512636
CA,90012,private,34.070849,-118.226589
CA,95450,public,38.51597466,-123.2467089
NY,14304,public,43.101378,-78.941072
NY,14225,public,42.933441,-78.731633
OH,45469,public,39.740504,-84.17748105
GA,31324,public,31.909521,-81.27874
GA,31404,public,32.044095,-81.071495
GA,30458,public,32.448106,-81.779944
GA,30501,public,34.283903,-83.848362
IN,46311,private,41.492057,-87.522819
IN,46280,private,39.929262,-86.099395
IN,46240,public,39.927926,-86.113539
IN,46240,public,39.926037,-86.092722
IN,46240,public,39.926194,-86.108451
IN,46240,private,39.929089,-86.092658
IN,46075,public,39.946015,-86.350602
VT,5751,public,43.627083,-72.79483
WY,83001,public,43.482263,-110.761962
IA,50501,public,42.501194,-94.158984
OH,44223,public,41.171588,-81.508325
TN,37408,public,35.03095,-85.305742
FL,34982,public,27.36623,-80.327301
OH,44124,public,41.519266,-81.455388
NH,3575,public,44.220181,-71.411158
MA,1096,private,42.456219,-71.024859
IL,60106,public,41.931594,-87.951098
IL,61701,public,40.460395,-88.971104
MA,1720,public,42.441386,-71.430141
MN,55077,public,44.880515,-93.080637
SD,57401,public,45.469585,-98.500992
NY,10990,private,41.237296,-74.379503
NJ,8210,public,39.082387,-74.811638
OK,74107,public,36.090597,-95.999291
PA,19607,public,40.309943,-75.952676
MI,49201,public,42.277271,-84.373149
IN,46514,private,41.685703,-86.008698
SC,29223,public,34.054567,-80.977571
PA,15090,public,40.605571,-80.051469
WI,53406,private,42.71811835,-87.85228796
CA,92867,private,33.807603,-117.866315
NY,14075,public,42.786617,-78.761212
NE,68134,public,41.291587,-96.022059
OR,97055,public,45.400895,-122.281716
MI,48103,private,42.285984,-83.797918
TX,76712,public,31.498802,-97.168747
MI,49148,public,42.912785,-85.742455
MI,48134,private,42.094055,-83.251925
CA,90280,public,33.950115,-118.166578
CA,95669,public,38.53691,-120.79411
TX,76210,public,33.16218,-97.071252
CA,94806,private,37.984778,-122.320369
IL,60068,public,42.03821,-87.85074
NJ,7860,public,41.080702,-74.736031
CO,80234,private,39.884699,-104.991004
NH,3431,public,42.932671,-72.293971
WI,53105,private,42.694094,-88.262156
MA,1890,private,42.458421,-71.160537
PA,19064,public,39.924598,-75.314275
PA,19153,public,39.913015,-75.223375
MI,48034,public,42.502907,-83.28388
MI,48307,private,42.638074,-83.132983
MI,48220,private,42.45145,-83.127736
SC,29302,private,34.958109,-81.925101
CA,95466,public,39.0979,-123.484338
VT,5301,public,42.884941,-72.555587
MO,63366,private,38.805132,-90.729088
MO,63139,public,38.599549,-90.270262
CA,90292,public,33.978488,-118.442785
CA,90022,public,34.011408,-118.153406
CA,90502,public,33.831538,-118.294546
CA,91342,public,34.325912,-118.445513
CA,90242,public,33.91603733,-118.1335792
CA,92374,private,34.06289,-117.200841
MI,48183,private,42.14717574,-83.22535305
TX,76180,public,32.839796,-97.239662
ME,4106,public,43.637525,-70.256577
MI,48185,private,42.326409,-83.367414
MI,48080,public,42.466796,-82.89845
NC,27703,public,35.919842,-78.87791
MD,21402,public,38.995515,-76.470508
WI,53703,public,43.073308,-89.388941
WA,98034,public,47.716056,-122.179455
WA,98034,public,47.714435,-122.179399
WA,98034,public,47.714793,-122.176869
IL,60120,public,42.040224,-88.28506
WI,53711,public,43.065982,-89.415137
MI,48111,private,42.23113,-83.485851
MA,2339,private,42.153631,-70.848472
MI,48176,public,42.185792,-83.740207
KS,66212,public,38.960921,-94.666648
MI,48706,public,43.667638,-83.907611
MI,48331,private,42.487246,-83.028484
CA,93907,public,36.71552,-121.662804
CT,6423,public,41.463278,-72.442533
CT,6475,public,41.283487,-72.351019
CT,16615,public,41.198467,-73.131808
MD,21201,public,39.288696,-76.623385
VT,5482,public,44.409435,-73.217765
KS,66251,public,38.917808,-94.656079
KS,66251,public,38.918823,-94.655719
KS,66251,public,38.913548,-94.661432
KS,66251,public,38.915935,-94.661511
KS,66251,public,38.914405,-94.66147
KS,66251,public,38.918312,-94.660367
KS,66251,public,38.917511,-94.66105
KS,66251,public,38.919937,-94.659703
KS,66251,public,38.915042,-94.661404
VA,22304,public,38.808299,-77.128578
IA,50643,public,42.4087,-92.451869
PA,19136,public,40.040168,-75.032708
PA,19460,private,40.119701,-75.504738
PA,19044,public,40.199827,-75.136981
CA,94103,public,37.785064,-122.405175
CA,94105,public,37.788865,-122.399359
CA,94132,public,37.727859,-122.476309
CA,94132,public,37.726656,-122.475999
SC,29407,public,32.783919,-80.00975
NE,68501,public,40.815094,-96.712277
NE,68501,public,40.814863,-96.71225
PA,15237,public,40.543127,-80.008617
IL,62002,public,38.866724,-90.140662
VT,5661,public,44.562497,-72.597235
FL,34236,public,27.337678,-82.543681
PA,19320,public,39.992718,-75.773874
NY,14818,public,42.418993,-76.867035
OH,44278,private,41.102337,-81.457703
TX,78216,public,29.551307,-98.485292
NH,3060,public,42.758949,-71.466359
CA,95037,private,37.134563,-121.632944
NY,14623,public,43.08779,-77.674413
MA,2114,public,42.359957,-71.062137
KS,66502,public,39.176666,-96.562462
WI,54165,public,44.501342,-88.31953
WI,54153,public,44.892685,-87.88504
WI,53103,public,42.915036,-88.219603
MN,55811,public,46.834163,-92.205799
WI,54913,public,44.263333,-88.46935
WI,54501,public,45.635648,-89.3805
IA,52060,public,42.04949,-90.66643
OR,97203,public,45.573016,-122.726659
OR,97027,public,45.376317,-122.600999
TX,75024,private,33.083487,-96.805545
NY,12205,public,42.739746,-73.808186
GA,30510,public,34.483822,-83.582919
WA,99336,public,46.213233,-119.162367
VT,5478,public,44.810808,-73.083917
GA,30531,public,34.512321,-83.525769
GA,30531,public,34.541644,-83.543244
NY,10314,public,40.587162,-74.194747
NY,11776,public,40.91966,-73.051332
WA,98134,public,47.594042,-122.323977
NJ,8690,public,40.222952,-74.643819
AZ,85254,public,33.627615,-111.923667
IL,60515,public,41.806029,-88.050208
IL,60611,public,41.898696,-87.623744
IL,60626,public,42.017621,-87.672483
NJ,7866,public,40.890541,-74.513404
PA,15232,public,40.454654,-79.941368
PA,15213,public,40.436119,-79.960709
PA,15108,public,40.463583,-80.177254
PA,15071,public,40.414055,-80.190816
PA,15213,public,40.438256,-79.9486675
PA,15017,public,40.316832,-80.121711
PA,15206,public,40.484758,-79.922289
PA,15213,public,40.446443,-79.954536
PA,15213,public,40.440241,-79.957768
PA,15213,public,40.44246,-79.960253
PA,15212,public,40.446466,-80.018355
PA,15317,private,40.278882,-80.163933
PA,15213,public,40.444874,-79.955521
PA,15213,public,40.444188,-79.958779
PA,15213,public,40.454915,-79.942404
PA,15224,public,40.466049,-79.952992
PA,15219,public,40.436276,-79.985191
PA,15215,public,40.491031,-79.895769
PA,15237,public,40.57294552,-80.01626051
PA,15219,public,40.445818,-79.965079
PA,15232,public,40.455031,-79.938253
PA,15314,public,40.131935,-79.997254
PA,15222,public,40.44428,-79.994574
CO,81601,public,39.54647,-107.323692
OH,44145,public,41.475393,-81.894193
AR,72762,private,36.19556301,-94.17816151
AR,72704,private,36.077018,-94.212284
AR,72801,public,35.277594,-93.110985
AR,72401,public,35.817357,-90.730644
AR,72396,public,35.23795,-90.791657
AR,72112,public,35.634389,-91.251839
VA,24011,public,37.272567,-79.938925
CT,6226,public,41.7385909,-72.208134
ID,83702,public,43.618415,-116.196007
NC,28034,public,35.316002,-81.176575
MN,55016,public,44.834617,-92.957577
MN,55040,public,45.514149,-93.237088
MN,55110,private,45.064992,-93.024212
MN,55112,private,45.066177,-93.220016
MN,55113,public,45.026189,-93.193662
MN,55401,public,44.980247,-93.263876
MN,55416,public,44.94674,-93.342971
MN,56313,public,45.786248,-93.552278
MN,55445,public,45.093871,-93.372061
CA,93012,public,34.16386622,-119.0417562
IL,60611,public,41.90085,-87.62452
MI,49307,public,43.699595,-85.481822
IL,60639,public,41.910803,-87.726151
IL,60625,public,41.9757,-87.692813
WA,98275,public,47.890423,-122.286971
WA,98816,public,47.83522282,-120.0689834
IL,61801,public,40.107668,-88.219884
NC,28806,private,35.550684,-82.601894
UT,84111,public,40.766206,-111.889789
WI,53190,public,42.839614,-88.742164
UT,84767,public,37.251,-112.9558
KS,67502,private,38.0902,-97.871451
KS,66762,public,37.386638,-94.710357
KS,67357,private,37.373189,-95.262514
KS,67203,private,37.691343,-97.346264
DC,20036,public,38.903466,-77.042898
DC,20036,public,38.903979,-77.039104
TN,37210,public,36.153934,-86.767472
CA,95928,public,39.717216,-121.801107
CA,95603,public,38.89702,-121.074405
ME,4988,public,44.602068,-69.330971
CO,81631,public,39.652053,-106.827821
CA,95603,public,38.902182,-121.083175
WA,98057,public,47.47015,-122.218765
NY,11948,public,40.968038,-72.562787
NY,11947,public,40.948819,-72.582795
WI,53716,public,43.063764,-89.340399
WI,53716,public,43.063698,-89.340457
MI,48202,public,42.36122182,-83.07117174
MI,48202,public,42.35658403,-83.07338264
MI,48202,public,42.35735464,-83.06334372
MI,48202,public,42.3559279,-83.055206
MI,48202,public,42.35774542,-83.07384758
MI,48202,public,42.35743177,-83.06604571
MI,48202,public,42.34921801,-83.05657441
MI,48202,public,42.35426348,-83.06416611
MI,48202,public,42.35358833,-83.07526072
MI,48202,public,42.35527377,-83.05558828
VT,5089,public,43.526158,-72.401101
NJ,8540,public,40.391758,-74.655162
NJ,8822,public,40.532779,-74.861809
NC,27606,public,35.774673,-78.677792
IN,46033,public,40.008044,-86.125298
FL,32408,public,30.138857,-85.749222
CA,90034,private,34.033635,-118.378848
CA,90001,public,33.985116,-118.256827
CA,94124,public,37.749068,-122.402416
CA,90039,public,34.110475,-118.246578
CA,90028,public,34.1049,-118.326458
WI,53190,public,42.843574,-88.736127
IA,50036,public,42.035997,-93.864963
MN,55418,public,45.007619,-93.244688
MN,55404,public,44.967773,-93.267233
MN,55405,public,44.957971,-93.285849
AZ,85022,public,33.635457,-112.066788
FL,32202,private,30.329992,-81.657888
CA,93117,public,34.543044,-120.191925
ME,4074,public,43.59033046,-70.36314249
ME,4105,private,43.715981,-70.232951
CO,80303,public,40.00164871,-105.2573919
FL,32541,public,30.390254,-86.425908
VA,23230,public,37.590097,-77.494102
CT,6475,public,41.310278,-72.3825
CT,6019,public,41.811022,-72.923177
CT,6437,public,41.290395,-72.695702
CT,6239,public,41.80577,-71.882323
CT,6854,public,41.102079,-73.40565
CT,6076,public,41.953668,-72.303231
CT,6226,public,41.71292,-72.217506
CT,6525,public,41.354138,-73.014176
NJ,7677,public,41.028292,-74.073326
NJ,7677,public,41.028392,-74.072444
NJ,7677,public,41.034229,-74.073055
AZ,85234,public,33.342649,-111.70276
MD,20601,public,38.648056,-76.885833
MA,1887,public,42.530541,-71.149336
IL,60611,public,41.891113,-87.620957
WA,98102,public,47.633703,-122.325837
WI,54130,public,44.283055,-88.26578
WI,54656,public,43.940289,-90.78625
WI,53072,public,43.082916,-88.25319
WI,54452,public,45.179166,-89.65263
MN,55720,public,46.736203,-92.46657
WI,54701,public,44.781805,-91.46222
IA,52742,public,41.826527,-90.55175
MN,55720,public,46.701574,-92.42462
NJ,8002,public,39.923709,-75.04563
CA,90403,public,34.014299,-118.49638
VA,24501,public,37.394193,-79.230744
WA,98164,public,47.605816,-122.331975
MD,21122,public,39.127325,-76.590205
IL,60148,private,41.9550975,-88.0416907
IL,60056,private,41.998597,-87.824353
IL,60538,private,41.729062,-88.367282
IL,60121,private,41.841158,-89.492612
MD,20724,public,39.094866,-76.796221
NY,10567,public,41.310139,-73.905002
NY,10591,public,41.07626119,-73.86568629
NY,10514,public,41.159228,-73.773508
NY,10601,public,41.034121,-73.766241
NY,10601,public,41.026867,-73.767674
NY,10601,public,41.02894,-73.763727
NY,13152,public,42.948234,-76.431694
NY,10601,public,41.031464,-73.769946
NY,12901,public,44.695363,-73.492162
NY,12508,public,41.505079,-73.983205
NY,11790,public,40.914818,-73.119813
NY,10018,public,40.756177,-73.990558
NY,11209,public,40.62215,-74.02565
NY,11101,public,40.745358,-73.942642
NY,10451,public,40.817326,-73.920914
NY,10301,public,40.63947,-74.076912
NY,14702,public,42.114535,-79.217718
NY,12979,public,44.991537,-73.36399
NY,11520,public,40.656692,-73.580924
MN,55912,public,43.669335,-92.976235
VT,5641,public,44.196637,-72.502262
NJ,7728,public,40.275519,-74.293644
SC,29651,public,34.904418,-82.180411
SC,29651,public,34.889774,-82.174152
TX,78704,public,30.259769,-97.752509
OH,43449,public,41.603862,-83.202233
KY,41048,public,39.055361,-84.656176
KY,41048,public,39.055361,-84.656176
SC,29801,public,33.558881,-81.723106
NJ,8609,public,40.219983,-74.754838
FL,34224,public,26.934722,-82.308889
ME,4015,public,44.004448,-70.522806
ME,4054,public,43.744763,-70.540302
ID,83642,public,43.59012,-116.390613
WA,98065,public,47.519113,-121.841787
DE,19958,public,38.782012,-75.118769
MN,55303,public,45.232379,-93.461606
CO,80204,public,39.737959,-104.993949
ME,4106,private,43.624936,-70.249832
NJ,7444,public,40.975426,-74.288675
NJ,8016,public,40.065323,-74.873995
RI,2879,public,41.442474,-71.484314
NJ,7701,public,40.325461,-74.073654
NC,28208,public,35.221677,-80.944937
NC,28092,public,35.478123,-81.221638
NC,28704,private,35.480846,-82.564542
CA,92806,public,33.80436801,-117.8771492
NC,27514,private,35.897388,-79.052478
WI,54130,public,44.277135,-88.269958
NE,68410,public,40.67688,-95.854634
TX,78723,public,30.302274,-97.697951
MD,20879,public,39.159345,-77.217727
OK,74137,public,36.030889,-95.92309
MD,20815,public,38.980281,-77.095132
NE,68850,public,40.779429,-99.737065
CA,90241,public,33.946978,-118.155046
CA,90241,public,33.929068,-118.109466
CA,90712,public,33.849737,-118.132994
MI,49036,private,41.937123,-84.984168
MN,55060,public,44.135921,-93.254538
NH,3304,public,43.15747,-71.505224
NH,3575,public,44.2571565,-71.4393997
NJ,8901,public,40.496879,-74.446529
NJ,8901,public,40.494646,-74.447516
DC,20015,public,38.960472,-77.084739
VA,22209,private,38.894017,-77.068861
CA,94108,public,37.791983,-122.409718
MA,1096,public,42.39264,-72.729866
MD,20746,private,38.841751,-76.938549
VA,23124,public,37.490299,-77.027031
NE,68434,public,40.90874,-97.100116
CO,80634,public,40.401304,-104.868073
OH,43016,public,40.099925,-83.14777
MD,20815,public,38.980271,-77.095092
TX,78215,public,29.443095,-98.480246
UT,84111,public,40.766174,-111.889789
CT,6106,public,41.745582,-72.689438
CT,6450,public,41.537218,-72.796702
CT,6269,public,41.805152,-72.253601
OR,97106,public,45.61007,-123.11286
OR,97497,public,42.378367,-122.900702
